customer_id,loan_amount,loan_term,credit_score,income,employment_status,debt_to_income,default_probability,default_status
9928,46481.31455571219,36,729.0124121964604,87538.31570478904,Self-employed,0.12467640502913135,0.19929631810000445,0
9929,60323.895661586204,24,649.8244771776529,21527.240443886112,Full-time,0.6816612574206267,0.6342695192416119,0
9930,58216.08468106341,36,712.8696777796774,42654.87806102613,Self-employed,0.22756069317475935,0.2800780876659874,0
9931,39416.930790823084,24,743.9969879077578,52221.30036209481,Unemployed,0.43106324138378926,0.33291203212526527,0
9932,37309.40491058548,60,793.5093336005384,20958.055967796354,Full-time,0.16835581037894098,0.27933877551953656,0
9933,59853.48059479471,12,624.8648833340735,52545.32161349518,Self-employed,0.6159185095900387,0.5095335311358548,0
9934,39164.78893077456,48,705.1237851383335,19418.62928895893,Self-employed,0.6243484934380175,0.5431860845302547,0
9935,50898.646611192555,60,747.5918805177131,36057.45734148921,Part-time,0.8564703662716087,0.5672717925335665,0
9936,51856.31963786416,36,703.4945862905043,65538.93123706414,Part-time,0.9853277816959364,0.6496512260180587,0
9937,54680.931975901076,48,719.0405789988032,55201.0176536458,Full-time,0.9013856514730993,0.6076762973251507,0
9938,62874.05645272808,60,664.9766777351851,63690.38316569754,Full-time,0.8228198946192152,0.6044392683113601,0
9939,31055.55594699016,24,683.7349058458199,36862.828208199324,Part-time,0.8833528602557608,0.5642475762597444,0
9940,21332.610121092683,36,661.1790943617732,53389.06713944246,Self-employed,0.05379618625600746,0.13822546087499885,0
9941,41488.290781574724,60,730.3411219019005,52042.47085143042,Full-time,0.7615784915823165,0.5072781466627075,0
9942,77022.9261174828,24,792.6039253101603,22595.839869789008,Full-time,0.3696010305231473,0.45971766738375364,0
9943,80332.61150131068,24,707.8603377368022,73885.61070500269,Part-time,0.18836394781725974,0.30653434682514136,0
9944,77467.65703348831,24,703.0240385119739,87178.91095444019,Part-time,0.43237451715466535,0.42456837682177334,0
9945,47105.27948358966,48,593.0314496394371,82943.45928360052,Full-time,0.11529880226436073,0.24530306932138257,0
9946,23268.273770227566,36,696.5210068790515,24864.103689562173,Self-employed,0.2681467998822221,0.3364204904346384,0
9947,14854.41347522239,24,728.3775017153797,76637.08438815021,Full-time,0.41276559213733566,0.2803179860317018,0
9948,40789.42757675883,60,617.3644981559311,49988.704069182204,Part-time,0.5873814981396809,0.4598643321666559,0
9949,47028.895547759596,24,708.1035049467372,96394.19119560448,Full-time,0.9343264733941499,0.6128197532665078,0
9950,69509.38101583938,36,699.2393255664097,57175.32206977138,Full-time,0.07377687786648623,0.23072926439531838,0
9951,63017.08189313668,48,599.5983629675366,82291.94650684379,Self-employed,0.620923504684511,0.5275510568676065,0
9952,53411.076184874306,24,720.8858614049055,36362.381902048306,Full-time,0.07665523697159138,0.19210036670830594,0
9953,36652.328435882875,60,678.7934653150321,60536.815958170446,Self-employed,0.5932913318983153,0.43220724452454806,0
9954,35588.306626326645,36,706.3188903471196,112274.83418500397,Part-time,0.6036687445656097,0.4252586617728692,0
9955,53811.91530607153,24,715.938427772236,32417.204166809806,Unemployed,0.3897541831298772,0.3512505848053595,0
9956,60455.764682595895,48,662.0961863074492,63701.16857285579,Part-time,0.05204276990261347,0.21526157384106245,0
9957,55878.21893368377,12,717.2173356966819,74753.13418156569,Full-time,0.8210472851148297,0.5705646856259889,0
9958,34481.030605900174,60,674.6092858219946,51015.681326030004,Part-time,0.3370535502173315,0.30126727783974083,0
9959,59760.014431881296,24,706.9415404544976,44117.1519823331,Unemployed,0.05977872261792849,0.20143064818927314,0
9960,56388.66450652117,24,667.6105561897305,85678.22422978294,Part-time,0.05300525044548554,0.20560338834861042,0
9961,33940.00390714733,12,753.9954336632807,66804.42481319881,Full-time,0.08753800340891627,0.14655976091392348,0
9962,38235.185445496165,36,734.4685452006441,97446.29726832587,Full-time,0.8658088766615553,0.5513862473306266,0
9963,60327.439618423494,12,682.8673022221772,54031.23390684296,Full-time,0.47383764069133494,0.4183492260471773,0
9964,46482.38697281163,36,735.1934970019194,67077.252089555,Part-time,0.8727927331222168,0.5711089597787611,0
9965,73837.20952454687,24,679.1580998921839,39864.99460053121,Unemployed,0.7488213739197354,0.5842094333208945,0
9966,57516.93914096864,12,710.8946494881477,79381.75651253824,Self-employed,0.014058599704485308,0.17264694195667168,0
9967,42700.53217716096,24,657.6074295922593,43083.63748047284,Unemployed,0.30479091809959835,0.307757458097845,0
9968,49846.91599413601,12,748.2060365303963,71687.48595980165,Unemployed,0.5223394662117697,0.39787955181037643,0
9969,50950.750889565774,24,693.9591672956402,54504.8471214199,Unemployed,0.02981652345876984,0.17355188449192005,0
9970,39074.14530137435,24,666.2755094301891,59285.21243778318,Part-time,0.9583149575364329,0.6241146750327147,0
9971,36311.1770273356,24,711.4569972865414,62068.47191406486,Part-time,0.909406487542231,0.5777048715397717,0
9972,60520.84840714249,48,612.9608825417852,61486.34991990542,Unemployed,0.23588693151388707,0.3251812052833067,0
9973,62679.09945563143,12,649.5073725439988,61961.34697281634,Unemployed,0.36587715633181805,0.38120318706117234,0
9974,59056.72204329438,48,685.2772893775117,33950.70183919571,Self-employed,0.7267865168379487,0.5414058700046498,0
9975,72729.77141485702,24,706.3111267579698,68304.33382610261,Unemployed,0.017200414559807697,0.20631024947035617,0
9976,41873.401459825975,60,705.8268388199067,49597.930887742805,Self-employed,0.22490630344294693,0.24862655870661388,0
9977,75114.06149106695,36,672.9363992652743,70385.67852965793,Unemployed,0.5128613922588927,0.4710455830151169,0
9978,36486.18322168771,12,729.2596000050073,71682.04622585882,Self-employed,0.3629779585482429,0.298366945715676,0
9979,34809.71654947261,12,638.4471270083535,44199.18985284804,Self-employed,0.11041723649486845,0.20175636879788725,0
9980,23600.616767761247,36,686.6026266278474,35825.62485525651,Part-time,0.5548967579491018,0.38406683919085616,0
9981,43313.070292597746,48,753.1740750481639,68814.00929144536,Self-employed,0.8223017223445422,0.5329864290126798,0
9982,42444.164947558194,36,728.8038555837556,59280.73596251083,Part-time,0.23116299307512866,0.24454115167495138,0
9983,57889.05920381976,60,763.7049506678924,63114.69790702009,Part-time,0.22260296254656187,0.2584596176198687,0
9984,53658.36412430676,24,812.6494286881255,51776.977710142775,Unemployed,0.07072049724963425,0.1562590028050214,0
9985,32105.39943471295,36,669.3751367390954,54057.12817378749,Unemployed,0.5542826981968484,0.4070339164263609,0
9986,44109.106423612735,36,717.036687064872,44618.853115518534,Unemployed,0.4046831175150897,0.33891006721754413,0
9987,44428.06968368472,24,659.4407871996232,62338.17925075038,Full-time,0.6319727559057193,0.4741367765203661,0
9988,23360.26629557161,12,645.0688858956547,49236.10714359924,Full-time,0.03471656270823398,0.13859921907411304,0
9989,35285.799094799455,60,721.5848083468886,21825.540567319367,Self-employed,0.6400663318135941,0.5373011974248001,0
9990,38437.79554078866,36,701.4739293167531,60787.006588907505,Part-time,0.931794413853104,0.5967822782565828,0
9991,71504.3752973142,36,680.0085055233903,61827.81515281616,Full-time,0.8218313958229386,0.6157395374066831,0
9992,52871.76073936029,12,728.68954599658,97263.29612804514,Self-employed,0.3453073940488045,0.3225101108680028,0
9993,59932.53130921249,60,681.8655308712522,41525.009601969345,Self-employed,0.11055586881338675,0.2362828039810267,0
9994,27520.46754276182,24,624.7546272503025,59426.31448237263,Full-time,0.5384552274124935,0.4061759570643877,0
9995,67913.21724520987,24,733.8821363841095,81262.38440107246,Part-time,0.2837958486488287,0.3199490364933397,0
9996,69516.53094536139,48,665.7334414775844,64218.222475580515,Full-time,0.010774639655356522,0.21142640299927945,0
9997,20024.82549283061,60,737.5349057773986,74147.0373440212,Self-employed,0.4086604830123597,0.2852762903909688,0
9998,39420.24914126228,60,718.0355157158378,64335.82357143385,Self-employed,0.5399590558645259,0.39680711140902825,0
9999,57436.483595232654,36,568.6197396773442,60808.15539958066,Full-time,0.7754759263347712,0.6049310250206349,0
10000,59665.826803072734,48,685.2950435505347,59934.83904663051,Unemployed,0.9797287244458697,0.6690887272652495,1
10001,39822.57904269167,24,652.8105995701226,67121.96607105102,Full-time,0.866616768185921,0.5846587786982992,0
10002,45417.508054195205,60,746.3828649097551,79685.07422453952,Self-employed,0.5415256779077939,0.3992768132769219,0
10003,41039.284084322855,60,671.5845545857253,91365.24140362642,Self-employed,0.8067115108636458,0.5503126673874775,0
10004,51656.2707041918,12,742.4936160956967,30735.95331441909,Full-time,0.8292046747605628,0.5570081092993208,0
10005,67957.6779719287,24,703.2473024208093,42634.61831023243,Self-employed,0.9667111529913873,0.672635549741075,1
10006,38434.36764288193,12,671.1855964188245,85273.69934983994,Self-employed,0.24695901561206512,0.26537166257586026,0
10007,65012.30746652621,48,725.0615567358572,79588.77688347851,Unemployed,0.2518400443254112,0.301376798282719,0
10008,38274.91891479668,60,744.206712545108,62055.49972477945,Unemployed,0.2185560756721251,0.22429816201288938,0
10009,37285.591812546736,48,640.9088802634537,62619.91319500968,Full-time,0.9011937438512051,0.6012011900003492,0
10010,62278.9192751482,12,623.4967759276814,70030.44065079323,Full-time,0.6840558789612103,0.548950586784472,0
10011,63829.045670114254,24,696.0904434771621,68651.25099028657,Self-employed,0.13987060530013573,0.2535605054531465,0
10012,62771.14905143982,60,679.8107037037951,48671.653257535654,Self-employed,0.9613410647357566,0.6680998473057416,1
10013,30263.038876727882,24,724.0596987441354,32151.396478174825,Unemployed,0.6054465249182844,0.4090458133965488,0
10014,43010.73532891924,48,739.5664161819454,44456.82390317804,Unemployed,0.002105805688770279,0.12723204034515256,0
10015,62344.82888004982,36,616.8815507214989,57393.70202380377,Part-time,0.43663024320780397,0.42777512455618383,0
10016,50623.12760845842,24,681.2488934263781,60077.4205267972,Part-time,0.7728073799178504,0.5490139839298864,0
10017,33894.60730703804,24,622.0503801320939,47814.72614449978,Part-time,0.3102896973330457,0.30582483414165573,0
10018,56874.76908688163,24,632.1183416303285,97537.465834503,Full-time,0.6711114158708812,0.5285349400618118,0
10019,39277.891115127946,60,615.985537975319,42357.148702340055,Self-employed,0.718031779114218,0.5226678397963398,0
10020,76917.87272588318,48,680.9585229019575,41452.09467488635,Full-time,0.8285730860407896,0.629591916507813,0
10021,73172.62193627388,48,620.9063795421687,56672.34536986179,Unemployed,0.5804539873636402,0.5198790086299429,0
10022,59061.46139533351,60,666.6772753698391,39999.67538845903,Part-time,0.19154249675673574,0.280556980125457,0
10023,70415.1005715466,24,656.6385077292244,86384.77851208737,Part-time,0.8422279706121877,0.6322574563658327,0
10024,50971.87025185072,24,682.8573971787355,59531.205263120544,Full-time,0.1832961695466857,0.25437095357568595,0
10025,61481.56241562524,36,699.933847388934,99408.05269281464,Self-employed,0.45852498107207074,0.4067951254076735,0
10026,72165.80442953113,24,696.0575705624666,89661.05828715193,Part-time,0.08996582259185681,0.2452935854050028,0
10027,53682.48022691469,12,638.6902256538172,54578.39833214611,Full-time,0.15921710799603195,0.2638134323959118,0
10028,46172.19242728574,24,698.0594184016112,45383.190469970636,Self-employed,0.1918273862345029,0.24350919855305525,0
10029,24430.67062734326,36,678.7666515593984,67603.5275713563,Unemployed,0.7194978791493569,0.47087695298958376,0
10030,48752.99711417759,12,722.9202819574964,86759.92924723188,Self-employed,0.21981747543479446,0.2536255385066628,0
10031,62351.34776843467,36,666.6402731833928,38307.291986231,Part-time,0.5121608510934395,0.44745938538053714,0
10032,64184.501413514445,36,729.1010408061783,20782.107837438525,Unemployed,0.6774615848147558,0.6110630531230693,0
10033,57565.475985776146,48,651.1543130397074,51146.250281409506,Self-employed,0.5499933353699501,0.4624351421875429,0
10034,41880.5135755664,60,653.5691976357746,44505.44641860119,Self-employed,0.6605273828746548,0.4854541012663604,0
10035,20347.676465786142,36,694.5192002488521,79729.67188588876,Part-time,0.8994730063523234,0.5469703287445151,0
10036,42571.77352992897,24,613.7749161967157,38941.36478585665,Full-time,0.9659094054071299,0.6539982802373444,1
10037,45434.82693419073,48,655.9563112936813,69630.40516883855,Full-time,0.684053022990315,0.5034575067112912,0
10038,45306.06549214979,12,757.2683874207215,47383.0559315743,Part-time,0.18676716612813848,0.21771630044083373,0
10039,59278.34535466887,60,733.3090341590652,44389.28119157608,Self-employed,0.9792439078521774,0.650611723123039,1
10040,79785.1461652226,48,680.7234150019741,69363.78841737384,Part-time,0.07023183110713038,0.2562413297014744,0
10041,51852.938027616394,36,817.5384114153978,34624.92834357299,Self-employed,0.9277349757076098,0.579377577939802,0
10042,46749.02316265307,48,691.6420049251409,83686.96804280761,Part-time,0.4517333648395022,0.37694945422682424,0
10043,46111.672804938615,24,707.6045683497186,65232.381622620334,Part-time,0.842483411357091,0.5652452082521614,0
10044,51865.77150361571,24,772.4156847481526,43245.80405872175,Full-time,0.34017421191354846,0.3020311272374047,0
10045,37575.593594774014,24,716.2391585885317,102735.87866078372,Part-time,0.5614953919393917,0.40453918912705056,0
10046,51802.97838119083,60,684.2529872643041,92274.94273814313,Full-time,0.1416671750684101,0.23471118529138518,0
10047,56762.185044977,48,734.766500754168,21874.036813562998,Part-time,0.9051103508152545,0.7079826361324292,1
10048,53145.290953617325,48,730.5046955688781,52671.20175896767,Unemployed,0.2998092740245044,0.2996480568944403,0
10049,56863.129010071716,36,663.5773248430143,51243.135885254975,Unemployed,0.2623107163005838,0.31267167986388467,0
10050,56506.21414022803,12,689.2231185416002,44358.72659455912,Full-time,0.4456738552126098,0.39431367641708814,0
10051,23421.549766303346,24,706.9305527571915,84247.24587628436,Unemployed,0.3655179745530788,0.2816273403519855,0
10052,59553.052375931045,12,707.2760655611337,42959.18387720287,Unemployed,0.13790968874457865,0.23996056164737556,0
10053,39934.7773150632,12,656.8321411713829,55615.799759054134,Self-employed,0.024625560523981904,0.1624251926479781,0
10054,33562.41255494063,24,714.8837905215996,54803.24316401118,Self-employed,0.32104127396263626,0.27677862917425405,0
10055,33433.22258217506,24,681.8705885601112,13588.774507190501,Self-employed,0.7198324689513091,0.5879206474363279,0
10056,56503.12415708794,36,723.6938821402667,76369.91370722253,Part-time,0.1890526550620728,0.2534620732487517,0
10057,46661.37609162721,60,744.3383135563529,92026.87690326576,Unemployed,0.17249880473857493,0.21799458598659538,0
10058,24770.46824021884,24,659.1888769938125,44144.23350833827,Unemployed,0.5322802286020658,0.3850669136928115,0
10059,57170.567227884254,12,681.6740023572652,69436.01770624441,Full-time,0.6716695913914902,0.5113853838397808,0
10060,28405.87803801759,36,709.2996545711184,63321.410980282875,Unemployed,0.9868303322131344,0.6013906841567411,0
10061,52097.32037777316,48,736.5943090098609,74947.98908244322,Full-time,0.0833991344808862,0.18713264108331273,0
10062,53577.48388509581,36,671.4280861894696,90494.15993238312,Unemployed,0.46350379390797036,0.40384210610982424,0
10063,63283.65622542567,24,701.7443368896287,58112.23218710081,Unemployed,0.9687584843303517,0.6648577048379805,1
10064,76725.27179700277,24,780.6778226697055,33811.078406267516,Part-time,0.6432109509880279,0.500264083571763,0
10065,29529.855111491874,60,741.1191242100961,105260.72189705216,Unemployed,0.650592722426141,0.42394911717783745,0
10066,49212.89215905426,36,687.6122501582843,59077.58806077054,Unemployed,0.8989883066456473,0.6069700284924652,0
10067,45854.97057433674,24,793.4123523957524,40309.977674276095,Full-time,0.33987420093629506,0.2822243680183656,0
10068,56506.24528941444,12,723.4813513728732,52562.79128217648,Part-time,0.5481118237391831,0.43307518376737564,0
10069,53235.031564004275,12,787.1473804464789,57355.25501756935,Full-time,0.4682593360621581,0.3634552291785498,0
10070,44711.8063589507,36,756.1104065632751,37980.26316006706,Part-time,0.34197354896130083,0.29455205753917907,0
10071,43386.46717083717,60,842.8732031583222,42108.625440857504,Full-time,0.882951822229108,0.5308404079441111,0
10072,33253.237172239285,36,773.8351183086254,79917.03736917643,Self-employed,0.4186231090175575,0.30351434946830264,0
10073,64817.92373609764,60,677.3884210861296,65735.33468345135,Unemployed,0.14123479403283212,0.2630210913663824,0
10074,56888.06272399294,12,740.3519038951505,75337.87079248333,Full-time,0.15520030168952603,0.2312483112399669,0
10075,63766.52296692706,24,655.0371337234072,72172.65426839137,Unemployed,0.11460193597869317,0.2557296016601436,0
10076,45344.0579528673,48,745.9252607014403,38814.82221013562,Part-time,0.7452001751382566,0.5011335632197937,0
10077,40147.467969583544,24,785.146188953874,59452.33227603191,Full-time,0.9610219061028794,0.5843890930073798,0
10078,33825.274000561585,12,658.4747810426089,87519.48124412735,Full-time,0.2417623105087554,0.2581772374218249,0
10079,55383.763756109896,12,736.9853902308089,61235.303900831685,Full-time,0.049672063575008085,0.17669978103397516,0
10080,34403.10163207648,24,732.1135283418514,77740.49615618403,Part-time,0.1266005167381291,0.17497426950890793,0
10081,77729.94603449825,24,733.624738336684,71727.51232701704,Part-time,0.7382120549334678,0.566884196504209,0
10082,30385.361283598395,12,640.8869793154938,42374.09575738433,Full-time,0.7972694274451999,0.5354465347205263,0
10083,54104.901788187526,24,676.4048643741647,82171.59384493256,Part-time,0.34845228039084597,0.34556144763573815,0
10084,73502.82060820679,48,716.1501223199982,87927.25751503446,Unemployed,0.00843380630653301,0.19989522716240798,0
10085,58986.346388957136,48,681.7420912446679,61531.0932446259,Part-time,0.867302246332987,0.6128085100372558,0
10086,52635.10568737669,36,651.8805231759807,80810.92073601499,Unemployed,0.09088931035346248,0.22275831266930982,0
10087,35472.74529557156,48,748.2139446217047,62050.81267792737,Self-employed,0.15317939538886716,0.1845482993322295,0
10088,29273.46217148444,12,667.8291824647615,60921.20767175441,Full-time,0.24676745545101275,0.24817458571765288,0
10089,61550.751633763786,12,698.4100694199614,53723.538160807955,Self-employed,0.6356329260312554,0.49604157740316934,0
10090,72592.2086116242,36,811.9606386520901,39964.74246094481,Part-time,0.3494865968438915,0.33376021068079775,0
10091,43417.250142827426,60,751.5154549803661,46404.192328647885,Full-time,0.04549722063027295,0.14539567242611273,0
10092,32914.07738575473,36,702.2893987301177,38296.09302136781,Part-time,0.7598936164705808,0.4994879089231208,0
10093,13127.458541764725,60,720.0449582026691,84300.11947029637,Self-employed,0.5536988836322978,0.35036073773507137,0
10094,35288.527345061935,60,714.4504301178079,60744.38232360762,Self-employed,0.8302186708797902,0.5349771428144525,0
10095,48295.1473625144,24,627.2537727767716,84142.15339434537,Unemployed,0.0658150333118469,0.21049643946212623,0
10096,73986.84861255101,48,717.0093329728119,18106.811361230226,Self-employed,0.9514015522736473,0.7720347159172668,1
10097,60097.00538349453,60,757.2105075682616,38823.788536899316,Part-time,0.10288049216728556,0.20537589046217308,0
10098,54576.2810706013,24,696.0524656174541,50114.54674064409,Full-time,0.5579640074653884,0.44411548746754986,0
10099,43998.205080483036,36,737.4211657935394,78061.57153427214,Unemployed,0.52010777520675,0.3889880556575995,0
10100,41252.51424116066,36,726.2471094919016,63748.66357144787,Unemployed,0.8921373819130134,0.573574770532682,0
10101,71084.71396261945,60,732.6712457350599,59927.137913619816,Full-time,0.5619173035683401,0.4657930812602963,0
10102,53011.07811137584,24,647.3184534751946,26843.88909234319,Self-employed,0.2786604795932589,0.4190547765738558,0
10103,18460.989621184668,12,720.3293757264279,75844.1410873021,Full-time,0.1718780856116915,0.17001397632951404,0
10104,39896.90528154136,48,786.0413111562546,59479.40716880622,Unemployed,0.25966323665265323,0.23288313392349858,0
10105,37126.7595234256,60,698.8029769176287,97928.31152840963,Full-time,0.2703265050484035,0.26439750723736977,0
10106,41806.039862338024,12,686.9814485100911,14713.273614159778,Self-employed,0.21158262398616778,0.3486828649868177,0
10107,58443.659904276275,48,741.3047566018173,57416.8811299708,Full-time,0.23396256306498653,0.2733941443949304,0
10108,48388.32677308626,12,746.4743705416245,37625.942551307366,Unemployed,0.8570494098886738,0.5629470419299187,0
10109,48847.01889494507,24,760.9643749726839,36781.49588905541,Self-employed,0.8706195274748749,0.5653803924463516,0
10110,69702.09741987856,60,694.2710077781054,46802.75489445236,Unemployed,0.5309904596763997,0.46152814912228224,0
10111,39553.083653199676,12,726.79854361694,91286.15324635667,Part-time,0.9148989053839437,0.5813561495922113,0
10112,77962.99288831024,12,797.0037652033529,61001.723291503295,Part-time,0.5047688724975699,0.4275817801332771,0
10113,39930.38612943371,12,659.5756982533871,54425.67617865439,Part-time,0.599837031099378,0.44902448844368836,0
10114,51337.972949188574,60,630.7919218530162,54972.00583691193,Self-employed,0.993998988290882,0.6793874684609031,1
10115,45781.946068958496,24,739.409106400897,66739.87098300531,Full-time,0.3732309635111325,0.31839424429315705,0
10116,51851.287002514415,24,721.4827005078631,50375.3074559212,Self-employed,0.627572919282248,0.464222597097839,0
10117,56668.87992609693,12,679.4070924425818,65826.94787849198,Part-time,0.6840341733325852,0.5173886310848204,0
10118,56507.52860133315,24,667.7474916438109,64318.35934013292,Full-time,0.5955106186551633,0.4770440059324985,0
10119,38703.2400406913,48,696.1675108363141,57938.69122861017,Full-time,0.3152335789947448,0.2909623565473681,0
10120,33156.27983828644,24,750.6593764156645,67804.20129948691,Full-time,0.9216256283713724,0.5632492369838357,0
10121,87547.57686358565,12,747.4205898962623,44767.59491741904,Unemployed,0.8960973506886952,0.6604454327456053,1
10122,42740.2349059917,48,711.2402340278418,55753.579285159285,Full-time,0.9515611594336009,0.6117191462459323,0
10123,60488.1865800798,60,676.210078648824,33241.91983904557,Part-time,0.3800755067453725,0.37421046156963705,0
10124,25885.380342152046,36,574.4564457835957,24663.068737609654,Self-employed,0.8881807745105524,0.6960588040182728,1
10125,45805.809201429845,24,722.5339454802958,86415.4236815428,Full-time,0.6319247600485894,0.45392529097977413,0
10126,48092.00924026335,48,733.5039231306898,75010.74435508577,Full-time,0.9961491479086813,0.6366208022055256,0
10127,57092.22604891749,36,692.8314404785772,86759.74563148344,Full-time,0.4091172723950911,0.3758952917577161,0
10128,9163.187885120919,60,816.6325993041164,79089.07833228614,Part-time,0.0051427395256885555,0.03303134578613469,0
10129,52492.10919617496,36,663.0077599918561,45708.2969034626,Unemployed,0.5044752807177374,0.4252190369359983,0
10130,32753.878169481606,60,773.9528650943237,16929.288610879026,Part-time,0.5388345215644031,0.4625785207232289,0
10131,54865.185667923855,12,738.1291275849247,45023.65220823756,Unemployed,0.4636203351024034,0.382220856128895,0
10132,34455.06204742756,12,690.854751488791,69105.88451291721,Unemployed,0.40587291700010764,0.3297175820535304,0
10133,37167.75956111628,60,619.9699121292573,61728.55671443504,Self-employed,0.2199109433392279,0.2679382954721166,0
10134,45895.58584410098,36,769.5830912510276,60811.72225417199,Self-employed,0.7306319259728556,0.4863496469469834,0
10135,34215.05795595207,24,702.7965571435078,52343.115457604334,Full-time,0.5320853724853137,0.38800132682964905,0
10136,42866.98329896968,36,790.2086536642947,36476.01217764612,Part-time,0.10433554332279582,0.15964404601777554,0
10137,32099.36347185027,36,703.3960863063985,92764.39573609877,Full-time,0.10057740772853474,0.16779794487836847,0
10138,22502.443224519087,24,772.6049661367357,72221.0010388216,Part-time,0.7772294718369678,0.4617632710450727,0
10139,65269.35578644039,36,628.6298734574153,70379.68603250275,Unemployed,0.5857657149950954,0.5039197969040957,0
10140,30559.269607641076,36,632.7673407893737,29564.990288363915,Part-time,0.505178215897998,0.49270134142269073,0
10141,47319.786685880244,48,679.8694882485935,56302.23203772026,Self-employed,0.22114244589061283,0.267076436953942,0
10142,61293.366222406774,60,591.6367371399846,71285.56572023238,Unemployed,0.3132758962879847,0.3731749579924479,0
10143,40775.83846225935,12,715.7689581636168,99214.213319942,Self-employed,0.8153879369495379,0.5380569333397907,0
10144,37622.51150381693,60,661.9808293399958,81822.90126688525,Unemployed,0.2790668910631763,0.2831490760519508,0
10145,53393.57133001132,36,737.5536118677858,53237.161323661174,Part-time,0.17647413712361448,0.23591380690627142,0
10146,66769.00734090728,24,603.2053487448586,73854.9608165516,Unemployed,0.6590473001779638,0.5528051743181206,0
10147,32460.271023702968,24,757.6137492209801,67453.77690489795,Unemployed,0.7699198561644304,0.48347547041290106,0
10148,47747.782519738415,12,704.277966531122,76025.39626603587,Full-time,0.1748705388507663,0.23592066481717922,0
10149,24012.58107549009,12,745.4505611145489,53740.74361143419,Part-time,0.2524508229289224,0.21226855139196904,0
10150,44101.98494476715,12,691.3949355043519,63130.92891129634,Part-time,0.032040076114708826,0.16189857685439712,0
10151,50513.07026807113,24,616.6657978092009,43119.35154097449,Part-time,0.02938791850613076,0.2005689005858619,0
10152,37180.630373674016,36,766.0554448885821,53660.602827266164,Self-employed,0.05482524592330196,0.13229917647678735,0
10153,43145.12249262153,12,737.4496996577658,84139.42801871234,Part-time,0.05746788825185567,0.15595157105380153,0
10154,28876.598475388248,12,747.9922972924463,64401.81274331118,Part-time,0.7780770894734858,0.48388545176299347,0
10155,51156.179170722404,24,706.2747824559866,31840.4210539623,Self-employed,0.5878794011007846,0.44851577436238743,0
10156,65835.41373324725,36,791.8915462168021,50762.50103277188,Self-employed,0.27004482173952804,0.2878235851665123,0
10157,33542.84195344304,12,826.0311414195928,73116.85727878739,Unemployed,0.11407251288032472,0.13283788892174198,0
10158,40659.92350171426,36,768.816539985209,24981.795876322125,Part-time,0.952041078179049,0.6868616442801497,1
10159,57538.19369681273,48,629.2724527336588,75028.12416975695,Part-time,0.37255806673981384,0.38161998340583825,0
10160,68181.36078984104,12,712.6737141758381,81176.22049462963,Full-time,0.013737332184818096,0.1931682188808773,0
10161,27602.15281686603,12,666.5764129596131,66287.03828465003,Self-employed,0.016009130684209505,0.12990835717234114,0
10162,47468.22893876076,24,632.5521077078614,47805.345429276436,Part-time,0.21284613447598788,0.2804314859490204,0
10163,54246.96233479287,48,693.90503716832,27471.864837827598,Self-employed,0.8058327543522777,0.66817210651179,1
10164,48469.15414056728,48,757.610090441015,38888.54374198882,Self-employed,0.7911833373651441,0.5261263077124284,0
10165,12848.118996843696,48,678.3586153097561,91519.60815995213,Unemployed,0.023614355139233267,0.09991846454157452,0
10166,57516.35013963158,60,671.1408343290656,57144.87122628162,Self-employed,0.20098355972652593,0.28056417675013867,0
10167,72790.04526635967,24,684.7796979775098,84806.00241416159,Part-time,0.737691047409881,0.5745057240640199,0
10168,51749.92626754255,24,804.3791131015505,53571.13813104435,Full-time,0.07317223174344245,0.1566753818244243,0
10169,34533.40920058605,12,726.3340159640683,45793.17030424073,Unemployed,0.4156893637602077,0.3218809490216148,0
10170,42303.09130453575,24,664.6226359757758,59093.0433627927,Unemployed,0.96054591162304,0.6322890889748548,0
10171,76548.6960148339,12,787.4627514847809,85122.02280565584,Self-employed,0.5786553778747342,0.46516589860893276,0
10172,63649.43811290838,12,706.6167928108948,71662.52559291222,Unemployed,0.4308380698889296,0.3948572592390471,0
10173,59600.39927576494,60,658.0825247737182,38759.19557016153,Part-time,0.9607850118798656,0.6693814773010197,1
10174,55346.18875301564,24,675.5856547273303,45932.78572531709,Unemployed,0.5064701517718211,0.42735085167291265,0
10175,40082.94331713542,24,659.1432414084359,32513.04559351843,Part-time,0.6018215358833049,0.45047911224558296,0
10176,46991.43229016347,60,693.5027268408452,86147.67689914972,Full-time,0.5123740064245218,0.4070779671231896,0
10177,48831.158964822265,60,696.8646526145782,63749.957644728536,Self-employed,0.7503404031649876,0.5285181003795645,0
10178,58243.61474096666,24,709.9806906226677,65703.13892416915,Self-employed,0.33232705643332183,0.3335668701994423,0
10179,72633.78341400356,24,673.3509950513601,68623.13201848842,Unemployed,0.1520782556029885,0.28554269642900676,0
10180,66775.07205189692,12,730.8837573487426,59296.33651909163,Full-time,0.4718985245353753,0.41281440369921146,0
10181,28709.23466305939,36,780.2257663493692,45872.06275216488,Self-employed,0.7326931322470992,0.44913748404989773,0
10182,53359.92453351573,12,670.6986688776462,20330.632438087472,Self-employed,0.4666551077643658,0.5052478869937067,0
10183,61051.450177518454,48,764.8193105973762,63539.96848088477,Part-time,0.20234031251383822,0.2542478527583647,0
10184,59282.90495216953,48,710.2023300548827,103817.83087226984,Part-time,0.14971356881581188,0.244258110655924,0
