tenure,MonthlyCharges,Contract,Churn,latitude,longitude
33,21.10312644286472,Two year,0,48.230594584381585,16.424189267267955
68,61.615399817976154,Month-to-month,0,48.21592381944563,16.214374160374
66,68.13441516353237,Month-to-month,0,48.10444369640512,16.484556098254174
10,21.919227682305667,Month-to-month,0,48.29770799740914,16.41334802625833
5,45.981320874503425,Month-to-month,1,48.108285617763876,16.202038964575834
38,96.0289823122135,One year,0,48.293560547529694,16.429156950060065
13,33.7109705728999,Two year,0,48.20997283567288,16.354224576229853
31,73.53101314525917,Two year,0,48.29263180541301,16.433809551100534
47,41.52018720172375,Two year,0,48.122950719882766,16.356749042667175
52,21.212077464389328,Month-to-month,0,48.198081703837104,16.392307457290606
56,44.12014575995415,One year,1,48.13390081837321,16.43589949661851
15,117.58737549100537,Two year,0,48.11019497540449,16.321532416376357
29,100.15371118829896,One year,0,48.22350582301246,16.200812444946134
8,115.95766443210334,Month-to-month,0,48.14155668419234,16.454983948783557
5,68.78540439263625,Two year,0,48.21753940365751,16.314267108787398
29,30.97361986775035,One year,0,48.122472896389795,16.348812817804976
47,74.7959488973693,Month-to-month,0,48.16639729428654,16.20232999264619
68,65.4377334559961,One year,0,48.256326511610645,16.34762760310503
45,104.4357082739616,Two year,0,48.187410304368434,16.49594622047152
2,29.80825807842446,Two year,0,48.22554908297947,16.28348029824563
27,68.82411370217781,Month-to-month,0,48.22949158814911,16.31862548107271
36,35.00486646939842,Month-to-month,1,48.26875100879746,16.406156998940602
36,52.467592689006,Month-to-month,0,48.16498455888133,16.4444381002571
26,93.73570773877996,One year,0,48.237459112516504,16.32521748720183
43,67.60181293687666,One year,0,48.29232316140923,16.292900661120388
27,57.58882851457693,One year,0,48.24604866687157,16.48134773999552
69,59.44762785700353,Month-to-month,0,48.19797409534355,16.4031434900015
20,65.94467684059866,Two year,0,48.22614348889839,16.235706391347943
11,98.50165438370568,Two year,0,48.24793657955262,16.220678363440395
38,109.20846889402344,One year,1,48.222455153138775,16.34506495523711
6,115.53346865039283,One year,0,48.10333516269797,16.26602701981418
23,98.6903386255295,Two year,1,48.13895469953744,16.276195426012876
47,51.54068957480128,Two year,0,48.262093643443094,16.463307653648354
46,88.81347060865421,One year,1,48.1545301294625,16.226869807294893
12,63.760312405539196,One year,1,48.24631242391222,16.414609234568665
13,45.467062204605114,Two year,0,48.17442404304834,16.281342676014177
62,104.08715794259226,Month-to-month,1,48.20437686563159,16.42809846642124
60,23.8426348962325,One year,0,48.11359465996388,16.416723415339064
43,110.17619921354235,Two year,1,48.13624511220994,16.202217570433287
68,66.1477464624734,Two year,0,48.29143939270384,16.35274062387648
5,83.72014768082803,Two year,0,48.27802761068938,16.241795844713412
37,85.93539222057827,Two year,0,48.23045502217981,16.459868109173602
31,109.51177407065364,Month-to-month,1,48.19192891947715,16.461475764858722
9,83.66696821672073,Two year,0,48.23515225857904,16.325503742248127
51,81.39335847600617,One year,0,48.22372205781878,16.333318685535325
29,26.665204056068994,Month-to-month,0,48.213710451120924,16.29098488182136
40,71.8408021945204,Two year,1,48.111835414372706,16.414981889688008
41,35.016900081704165,Month-to-month,0,48.2265605221323,16.307598408907936
11,93.74337687214856,One year,0,48.25378400891423,16.28033774235679
23,71.22219208126745,Two year,0,48.298816330929114,16.32966931785135
1,88.02277792083532,One year,0,48.10221571051886,16.227446255516238
46,24.16729006023843,Two year,0,48.246034690662135,16.423980961393262
21,28.47920160458032,Two year,1,48.214357863187196,16.203778920381534
36,91.63233880626822,Two year,0,48.18681043521619,16.39334551845618
54,27.208433599867337,Two year,0,48.125514034914275,16.25485935802646
57,27.12567277652586,Two year,0,48.18181702972697,16.269721213864322
1,21.210847523488745,Month-to-month,0,48.17087543659723,16.39068959959201
63,115.65013982994802,Two year,0,48.16056597779575,16.497883039734873
54,93.75083594590069,Two year,0,48.24617592466444,16.433315246721765
55,55.32514085020642,Month-to-month,0,48.240145104256854,16.267751889667018
40,49.653558128765525,Month-to-month,1,48.21780401819618,16.25280742651234
15,54.97032297458495,Month-to-month,0,48.28773296265867,16.4598698610803
21,97.46535311811819,Month-to-month,1,48.16997087683617,16.33325518437645
47,86.13706110704143,Month-to-month,1,48.14876038754203,16.241115840848448
53,38.51955678674679,Month-to-month,0,48.23118066261968,16.45866342699658
9,37.41093353340844,Two year,1,48.139762812187485,16.444827705874278
52,29.839564971339733,Two year,0,48.16300210143668,16.495171909169148
57,86.03027197013381,One year,0,48.144920488014975,16.472923106013805
26,96.43726622217359,Two year,0,48.1138307135437,16.45553710159816
41,46.5046428325004,Two year,0,48.26549974832713,16.2157723193433
35,22.09449610309128,Month-to-month,0,48.15090810858433,16.231324610849434
63,28.217166747642736,Month-to-month,0,48.1946055006686,16.370694958291235
25,116.78600348450304,Two year,0,48.10866305465086,16.359443773884546
38,49.54447774774202,One year,0,48.239867893250526,16.33738896434686
2,96.92231478381336,Month-to-month,1,48.16611220046126,16.319036797624374
7,82.46635688542638,Two year,0,48.24894734556584,16.329363145459297
34,58.19396396528959,Two year,0,48.18248061209357,16.37078938024044
17,40.568726219555515,One year,0,48.139151121281124,16.200622955280025
43,32.138641815940645,One year,0,48.202635016456405,16.278212632239857
59,81.50129680388666,Month-to-month,0,48.12610091192749,16.355483916206612
51,97.4633780637788,One year,1,48.1881078319746,16.416664829602094
54,84.39042535411306,Two year,0,48.163461095484095,16.25224700771862
24,73.03021332491583,Two year,0,48.28239191683993,16.36406435213623
25,24.195122343163625,One year,1,48.112185744344146,16.414337905165734
71,116.84887775943838,One year,1,48.23880348282115,16.33338829737417
52,99.87141916545745,One year,0,48.13655023319749,16.208124340101016
70,49.28220367009648,One year,0,48.163809014866445,16.33478044753969
33,117.99703293588506,Month-to-month,0,48.18310281261241,16.288933466323247
49,80.18815896363222,One year,0,48.28160301787499,16.4788948823104
29,78.24226582072464,Month-to-month,0,48.148515653214766,16.237384015703498
63,94.8073179429532,Two year,0,48.118261760508936,16.395742786652168
22,101.17697880901376,One year,1,48.163737920798106,16.215815929900348
26,85.64786073315027,Month-to-month,0,48.120935194107105,16.33385113134381
28,32.80957463662,One year,0,48.12571929719211,16.366193846166023
49,53.82675059944984,Two year,0,48.214770119595,16.28938647939506
71,112.80836403260497,Two year,0,48.1121803866199,16.336522690656114
49,42.46156118438519,Two year,0,48.10618617627871,16.249066138359055
20,57.21670238375133,One year,0,48.2428828202941,16.29123715484041
63,63.2076882944196,One year,1,48.17232941896821,16.38633189747306
61,63.940498969445215,Month-to-month,0,48.12507506984677,16.290540016758346
49,81.29395824945254,Two year,0,48.15072255417194,16.469922923522663
71,114.30758377447076,One year,0,48.22841730147048,16.388522087292298
1,44.06927118325049,Two year,0,48.15510731342817,16.331594705530794
13,32.150137630091805,Two year,0,48.19890422502408,16.211627080666254
51,39.74704898599373,Month-to-month,0,48.12433906134534,16.349864500561402
56,108.69249002092695,Month-to-month,0,48.217618727521085,16.429432872637527
62,84.5810812655206,Month-to-month,1,48.163215536768654,16.279667279403725
32,48.590678923916016,Month-to-month,0,48.22539368690574,16.44203207089463
30,101.59469389686173,Two year,0,48.2616789764608,16.275542029815263
29,106.1369996363436,Month-to-month,0,48.222329283878,16.44712391638524
49,104.6514338690278,Month-to-month,1,48.159149512519,16.225580502483503
45,111.89265336395545,Month-to-month,0,48.15114874030966,16.45985511266071
30,45.22410201733616,Month-to-month,0,48.16548419174669,16.349755935279997
16,95.50419287462783,Two year,0,48.1329241026473,16.288961276886077
40,66.053949727414,Month-to-month,0,48.13623437017,16.279533975124544
19,104.19985528900615,Two year,0,48.25813822038003,16.329603167679107
18,92.84906771616131,One year,0,48.17694651530149,16.499714849431093
1,97.64474464997247,Two year,0,48.187199036114116,16.266098218031274
47,85.61618376810715,Two year,0,48.21880989311336,16.2309649946637
66,37.74287694697068,Month-to-month,1,48.21793069903031,16.375510550615598
38,74.50269188969384,One year,0,48.113475374304386,16.346562739932075
51,118.46697395245081,One year,0,48.26630815726753,16.35725888131899
63,113.73880664971189,One year,0,48.13546531064479,16.400080625267165
4,24.31737357970117,One year,1,48.24461432720993,16.280143220961193
1,36.481481572943714,Two year,0,48.25453419762563,16.473199498615166
8,33.17287734545619,One year,1,48.24297990681826,16.330701619836688
29,92.59799099852955,Two year,0,48.215795529310824,16.23872585854274
55,101.77853298569451,Two year,0,48.10292179942178,16.422689627020183
3,41.35113663106719,Two year,1,48.17207509847263,16.392931305785353
32,70.5852692951829,One year,0,48.22096788587252,16.29472302074521
10,104.07030280112,Month-to-month,0,48.17749025918451,16.386455617210213
34,93.28015447662506,Month-to-month,1,48.27269597898256,16.265958586910692
55,74.22372054918483,One year,0,48.161760455069924,16.33345180780216
32,79.03476904587728,Month-to-month,0,48.158706958491734,16.469823756650197
50,70.836054691628,Month-to-month,0,48.15319953861853,16.240060269948223
7,49.75484513188206,Two year,0,48.16655617379216,16.316008934996237
8,76.50219928590161,Two year,0,48.21148099286284,16.446342727416106
65,88.88853020500906,One year,0,48.241403058854516,16.490847269821852
57,107.33229158608077,One year,0,48.23251358354776,16.33617784092654
67,83.62913539792481,Month-to-month,0,48.26154356399629,16.352099886043003
59,96.1121537043158,Two year,0,48.277182799099485,16.37165158853513
54,36.0071634954573,One year,1,48.263215808468665,16.479704442490114
67,66.15574744197899,One year,0,48.10378908067487,16.45746203729311
51,20.93316198270933,One year,1,48.2471835907104,16.251180337386494
8,44.66788645216231,One year,0,48.14167991472367,16.331027345354123
34,92.64617151130048,One year,0,48.126585608541596,16.339200128458927
35,119.18099513493634,One year,0,48.22769775695983,16.436728833494627
32,29.91780995872159,Month-to-month,0,48.16394863908154,16.38086786478163
