loan_amnt,int_rate,grade,annual_inc,dti,fico_range_low,delinq_2yrs,open_acc,revol_bal,default_status
24000.0,11.48,1,98000.0,10.9,695.0,2.0,9.0,83861.0,1
20000.0,12.88,2,120000.0,13.79,675.0,1.0,17.0,10928.0,0
8400.0,10.78,1,150000.0,20.07,705.0,3.0,14.0,7356.0,0
2900.0,18.99,4,82000.0,7.61,660.0,9.0,6.0,938.0,0
21000.0,18.49,3,56000.0,32.55,705.0,0.0,11.0,17277.0,0
20000.0,10.78,1,65000.0,25.7,720.0,2.0,12.0,21868.0,1
10000.0,11.48,1,118000.0,2.35,665.0,0.0,6.0,5921.0,0
10950.0,17.97,3,36000.0,4.0,705.0,0.0,14.0,3783.0,0
35000.0,9.8,1,140000.0,12.22,795.0,0.0,15.0,12489.0,0
24000.0,17.97,3,75000.0,39.81,675.0,0.0,14.0,13486.0,1
4000.0,11.99,2,37000.0,29.29,675.0,0.0,8.0,9975.0,0
4000.0,6.49,0,45000.0,17.74,805.0,0.0,21.0,27012.0,0
14000.0,21.48,4,28000.0,39.78,685.0,0.0,10.0,5906.0,0
10500.0,11.99,2,110000.0,18.15,710.0,0.0,11.0,7797.0,0
8675.0,9.17,1,18100.0,31.56,730.0,0.0,18.0,12890.0,0
8000.0,5.32,0,65000.0,21.57,790.0,0.0,19.0,6753.0,1
28000.0,7.49,0,83000.0,15.42,685.0,0.0,14.0,25062.0,1
10000.0,12.88,2,25200.0,23.47,695.0,0.0,33.0,14476.0,1
5000.0,7.91,0,86000.0,17.14,685.0,0.0,10.0,9855.0,0
7450.0,8.49,1,26000.0,28.53,805.0,0.0,16.0,1831.0,0
21000.0,10.78,1,102000.0,4.08,710.0,0.0,8.0,12382.0,0
16000.0,9.17,1,60000.0,24.76,660.0,1.0,18.0,27212.0,1
16000.0,5.32,0,185000.0,29.57,695.0,2.0,28.0,63956.0,1
15000.0,9.17,1,52000.0,9.39,665.0,1.0,10.0,10399.0,0
16000.0,9.8,1,80000.0,4.38,660.0,0.0,8.0,2683.0,0
28000.0,7.49,0,100000.0,20.25,680.0,0.0,17.0,46666.0,0
3200.0,11.99,2,62000.0,9.27,670.0,0.0,10.0,4296.0,0
9600.0,7.91,0,36144.0,15.64,670.0,0.0,12.0,15354.0,1
16000.0,8.49,1,85000.0,12.37,690.0,0.0,14.0,22808.0,0
6000.0,10.78,1,62000.0,23.58,680.0,0.0,12.0,29993.0,0
17600.0,9.8,1,98000.0,24.88,680.0,0.0,19.0,22619.0,0
35000.0,10.78,1,92000.0,18.13,755.0,0.0,9.0,31184.0,0
1600.0,11.48,1,82000.0,25.93,670.0,0.0,13.0,5990.0,0
12000.0,8.49,1,30000.0,20.12,665.0,1.0,7.0,13546.0,1
10575.0,13.44,2,44000.0,24.58,755.0,0.0,12.0,7871.0,0
8000.0,12.88,2,115000.0,15.69,665.0,1.0,11.0,6300.0,1
28000.0,7.91,0,117000.0,17.82,710.0,0.0,24.0,40116.0,0
6000.0,10.78,1,47630.0,7.05,660.0,0.0,19.0,7456.0,0
8000.0,15.77,3,45000.0,17.92,705.0,0.0,6.0,7214.0,0
8400.0,9.17,1,42000.0,18.36,665.0,0.0,11.0,5355.0,0
3000.0,11.48,1,48000.0,4.13,670.0,0.0,3.0,5182.0,0
12000.0,19.89,4,33000.0,15.16,670.0,0.0,2.0,14319.0,0
6000.0,12.88,2,33280.0,21.93,690.0,0.0,7.0,4971.0,0
8400.0,9.8,1,102000.0,8.34,740.0,0.0,13.0,5435.0,0
2950.0,19.89,4,203000.0,6.38,680.0,8.0,10.0,4349.0,1
12000.0,8.49,1,65000.0,32.77,685.0,0.0,24.0,45785.0,1
3000.0,13.99,2,19600.0,38.21,685.0,0.0,17.0,2934.0,0
16300.0,11.99,2,75000.0,24.74,695.0,0.0,6.0,15411.0,0
8000.0,12.88,2,56000.0,29.23,675.0,3.0,15.0,6368.0,0
9600.0,11.99,2,76899.0,16.54,665.0,1.0,10.0,8615.0,0
32200.0,24.24,5,70000.0,28.44,695.0,0.0,7.0,4004.0,1
2400.0,15.77,3,24000.0,37.6,715.0,0.0,6.0,7452.0,1
10000.0,13.99,2,80000.0,16.44,690.0,0.0,17.0,16065.0,0
5000.0,5.32,0,45000.0,11.12,695.0,0.0,6.0,4451.0,0
4500.0,12.88,2,30000.0,25.92,695.0,0.0,9.0,6288.0,0
5000.0,13.44,2,40000.0,17.7,720.0,0.0,17.0,4139.0,0
4000.0,11.99,2,42000.0,18.26,680.0,0.0,5.0,17431.0,0
17700.0,13.44,2,70000.0,13.78,670.0,0.0,6.0,591.0,1
15000.0,7.49,0,55000.0,24.9,740.0,0.0,11.0,12358.0,0
8000.0,9.17,1,70000.0,13.73,685.0,0.0,10.0,7768.0,0
8175.0,16.59,3,63000.0,19.9,675.0,0.0,9.0,2122.0,1
32000.0,10.78,1,93000.0,17.5,795.0,0.0,10.0,2297.0,1
30000.0,9.8,1,110000.0,16.29,715.0,0.0,16.0,36542.0,0
16125.0,15.77,3,34800.0,10.24,720.0,0.0,7.0,9530.0,0
15600.0,18.99,4,65000.0,14.82,705.0,0.0,27.0,9267.0,1
14000.0,11.99,2,57400.0,10.64,670.0,0.0,14.0,22510.0,0
6000.0,7.49,0,60000.0,9.36,710.0,1.0,15.0,2709.0,0
13850.0,20.5,4,33000.0,36.36,675.0,0.0,15.0,15246.0,0
9000.0,11.99,2,70000.0,25.03,680.0,0.0,17.0,27152.0,0
15000.0,11.99,2,70000.0,13.41,700.0,0.0,6.0,9844.0,0
11500.0,11.99,2,25000.0,12.48,700.0,0.0,4.0,11375.0,0
7000.0,6.99,0,120000.0,7.68,695.0,0.0,8.0,9255.0,0
10000.0,5.32,0,85000.0,24.57,705.0,0.0,20.0,20379.0,0
34500.0,24.24,5,75000.0,15.5,720.0,0.0,18.0,7676.0,0
23175.0,18.49,3,61000.0,22.21,670.0,1.0,17.0,36291.0,0
6000.0,8.49,1,124000.0,5.69,670.0,0.0,9.0,2307.0,0
10000.0,13.99,2,300000.0,3.33,690.0,0.0,5.0,48494.0,0
10000.0,11.48,1,40000.0,25.29,665.0,0.0,8.0,10756.0,0
15000.0,15.77,3,57000.0,22.02,685.0,1.0,9.0,107.0,0
20000.0,11.99,2,63000.0,7.04,715.0,0.0,6.0,19978.0,0
15000.0,6.99,0,76650.0,25.46,765.0,0.0,16.0,13347.0,0
12000.0,5.32,0,80000.0,17.79,790.0,0.0,14.0,11795.0,0
13500.0,13.44,2,73000.0,14.75,690.0,0.0,11.0,14836.0,0
9425.0,15.77,3,30000.0,27.48,685.0,0.0,7.0,7753.0,1
12000.0,9.17,1,35000.0,33.05,680.0,0.0,14.0,18207.0,0
19500.0,14.85,2,46800.0,20.64,685.0,0.0,18.0,22709.0,0
7500.0,7.91,0,35380.0,24.14,675.0,0.0,19.0,14867.0,0
3200.0,7.91,0,30000.0,19.66,695.0,1.0,15.0,2043.0,0
18000.0,9.8,1,85000.0,21.49,660.0,0.0,14.0,9496.0,0
19200.0,13.44,2,70000.0,20.54,720.0,0.0,9.0,10984.0,0
17600.0,14.85,2,40000.0,17.64,695.0,0.0,12.0,4161.0,0
15000.0,12.88,2,180000.0,11.63,665.0,0.0,12.0,17406.0,0
15000.0,13.44,2,70000.0,33.44,680.0,0.0,33.0,10520.0,0
11500.0,5.32,0,115000.0,9.19,695.0,1.0,10.0,7034.0,0
2400.0,13.44,2,120000.0,34.09,705.0,0.0,15.0,4955.0,1
4800.0,12.88,2,26000.0,16.11,680.0,0.0,17.0,4840.0,0
11875.0,14.85,2,33000.0,18.73,685.0,0.0,15.0,12387.0,0
17000.0,17.97,3,34000.0,5.7,695.0,0.0,5.0,4088.0,0
10000.0,7.49,0,33000.0,28.69,710.0,0.0,11.0,15017.0,0
22800.0,26.99,6,80000.0,23.78,680.0,0.0,6.0,4944.0,1
12000.0,8.49,1,90000.0,19.83,765.0,0.0,18.0,13770.0,0
35000.0,12.88,2,108000.0,22.14,720.0,0.0,8.0,22137.0,1
6000.0,9.8,1,48000.0,22.18,750.0,0.0,13.0,11141.0,0
28000.0,10.78,1,110000.0,18.46,675.0,0.0,30.0,26042.0,0
2100.0,13.44,2,121000.0,19.23,700.0,0.0,11.0,75048.0,0
35000.0,13.99,2,80000.0,13.21,705.0,0.0,13.0,27410.0,0
10000.0,8.49,1,42000.0,14.49,675.0,0.0,15.0,16490.0,0
5000.0,16.59,3,25000.0,27.08,670.0,0.0,15.0,4798.0,0
15000.0,7.49,0,50000.0,12.89,700.0,0.0,13.0,16737.0,0
20000.0,6.99,0,83918.0,20.88,685.0,2.0,12.0,21824.0,0
28000.0,7.91,0,75000.0,16.64,710.0,0.0,13.0,32058.0,0
18000.0,11.48,1,75000.0,22.83,690.0,0.0,21.0,18941.0,0
17000.0,6.99,0,58000.0,16.75,740.0,1.0,12.0,2605.0,0
20000.0,7.49,0,69400.0,6.62,735.0,0.0,12.0,7613.0,0
19200.0,18.49,3,56000.0,28.0,695.0,0.0,17.0,18005.0,0
5775.0,15.77,3,38000.0,22.52,735.0,0.0,6.0,5235.0,1
18675.0,12.88,2,50000.0,25.76,700.0,0.0,13.0,30201.0,0
10000.0,12.88,2,40000.0,12.6,660.0,0.0,10.0,11850.0,0
6500.0,13.44,2,67000.0,10.19,660.0,0.0,14.0,13372.0,0
15000.0,11.99,2,175000.0,5.6,670.0,0.0,5.0,15601.0,0
13700.0,21.48,4,27429.0,13.48,675.0,0.0,8.0,6156.0,1
20000.0,5.32,0,200000.0,10.38,715.0,0.0,24.0,22385.0,0
5200.0,9.8,1,51000.0,6.31,670.0,0.0,6.0,3445.0,0
20000.0,7.91,0,75000.0,17.78,680.0,0.0,10.0,21588.0,0
35000.0,17.27,3,85000.0,35.08,700.0,1.0,16.0,33808.0,0
20000.0,9.8,1,110000.0,15.8,680.0,1.0,11.0,22314.0,0
4300.0,15.77,3,30000.0,9.76,665.0,2.0,11.0,300.0,0
12000.0,5.32,0,100000.0,4.02,685.0,1.0,7.0,11096.0,0
12000.0,9.8,1,105600.0,14.56,690.0,0.0,15.0,7871.0,0
3000.0,6.49,0,67000.0,12.79,700.0,0.0,5.0,7576.0,0
35000.0,9.17,1,144000.0,12.77,740.0,0.0,8.0,165737.0,0
12000.0,10.78,1,64500.0,25.73,675.0,0.0,19.0,18202.0,0
20000.0,13.44,2,50000.0,31.66,665.0,2.0,18.0,16551.0,0
3000.0,10.78,1,90000.0,23.72,660.0,1.0,11.0,18264.0,0
16000.0,10.78,1,90000.0,21.05,690.0,1.0,17.0,54009.0,0
16775.0,19.89,4,60000.0,35.26,670.0,0.0,10.0,31187.0,0
8000.0,9.8,1,65000.0,19.7,665.0,0.0,20.0,21742.0,0
35000.0,21.48,4,130000.0,5.36,710.0,0.0,12.0,2146.0,0
13950.0,26.99,6,110000.0,15.78,675.0,0.0,15.0,10649.0,1
22525.0,15.77,3,49000.0,17.93,715.0,0.0,5.0,21642.0,0
18000.0,11.99,2,45000.0,21.21,695.0,0.0,10.0,6438.0,0
25000.0,17.27,3,88500.0,19.84,660.0,0.0,14.0,21079.0,0
20000.0,11.99,2,75000.0,20.8,685.0,1.0,18.0,237844.0,0
25000.0,17.27,3,150000.0,11.57,685.0,0.0,9.0,18482.0,1
25000.0,19.48,4,50000.0,17.69,765.0,0.0,11.0,6025.0,1
4800.0,8.49,1,42000.0,14.71,670.0,0.0,8.0,4411.0,0
11000.0,13.99,2,57200.0,15.04,675.0,0.0,9.0,10148.0,0
25000.0,17.27,3,50000.0,22.23,755.0,0.0,6.0,4999.0,0
12000.0,5.32,0,77000.0,18.06,775.0,0.0,5.0,10230.0,0
23500.0,11.48,1,55000.0,14.73,695.0,0.0,7.0,9155.0,1
6000.0,11.99,2,60000.0,11.54,705.0,0.0,7.0,1608.0,0
26400.0,7.49,0,65000.0,23.97,705.0,0.0,14.0,27353.0,0
12000.0,12.88,2,75000.0,17.01,720.0,0.0,10.0,9568.0,1
15000.0,5.32,0,200000.0,13.47,755.0,0.0,15.0,24141.0,0
5000.0,11.99,2,37000.0,34.35,670.0,0.0,23.0,3916.0,0
9150.0,17.97,3,50000.0,1.44,680.0,0.0,3.0,635.0,1
8000.0,13.99,2,117000.0,13.93,665.0,0.0,11.0,95.0,0
16000.0,10.78,1,40000.0,15.69,725.0,0.0,24.0,252.0,1
24000.0,16.59,3,70000.0,10.68,690.0,1.0,9.0,4906.0,1
12000.0,13.99,2,50000.0,20.98,660.0,0.0,11.0,14550.0,1
18000.0,18.99,4,50000.0,14.41,685.0,0.0,20.0,8384.0,0
6000.0,22.45,5,25000.0,31.88,660.0,0.0,42.0,13426.0,1
21600.0,17.27,3,85000.0,17.63,665.0,1.0,13.0,11096.0,1
4800.0,17.97,3,65000.0,35.01,685.0,0.0,6.0,16972.0,0
16275.0,14.85,2,37000.0,23.13,705.0,1.0,10.0,10990.0,1
10000.0,8.49,1,55000.0,24.5,710.0,0.0,11.0,17448.0,0
26500.0,12.88,2,53000.0,22.19,675.0,0.0,23.0,17038.0,0
4000.0,10.78,1,60000.0,13.35,695.0,0.0,11.0,8922.0,0
5150.0,15.77,3,20200.0,26.62,665.0,0.0,6.0,2256.0,0
19125.0,13.44,2,43500.0,4.39,670.0,0.0,4.0,3276.0,0
6000.0,11.99,2,84000.0,33.17,660.0,0.0,9.0,115315.0,0
18000.0,10.78,1,60200.0,27.03,695.0,0.0,10.0,97.0,1
35000.0,9.17,1,105000.0,31.5,725.0,0.0,33.0,45877.0,1
6000.0,10.78,1,17000.0,33.84,690.0,0.0,20.0,10210.0,0
6400.0,9.8,1,35000.0,9.09,675.0,2.0,14.0,6506.0,0
5600.0,11.99,2,21000.0,9.89,675.0,0.0,14.0,11007.0,0
5000.0,5.32,0,55000.0,9.3,690.0,0.0,5.0,3798.0,1
30000.0,10.78,1,95000.0,18.53,675.0,0.0,4.0,23073.0,0
24000.0,5.32,0,125000.0,8.9,805.0,0.0,8.0,17216.0,0
7000.0,11.99,2,43000.0,14.12,680.0,0.0,6.0,2449.0,0
1000.0,11.48,1,41000.0,32.87,820.0,0.0,8.0,147.0,0
15000.0,11.48,1,45000.0,19.41,710.0,0.0,11.0,13776.0,0
17500.0,10.78,1,35000.0,18.0,715.0,0.0,4.0,22275.0,0
2000.0,13.99,2,133000.0,24.4,705.0,0.0,18.0,21462.0,0
30000.0,13.44,2,350000.0,14.13,715.0,0.0,16.0,170130.0,0
18225.0,8.49,1,38000.0,17.94,705.0,0.0,11.0,7294.0,0
9600.0,10.78,1,110000.0,34.79,670.0,0.0,22.0,46299.0,0
18000.0,6.49,0,79317.0,20.4,705.0,0.0,15.0,18116.0,0
2000.0,11.99,2,55000.0,11.37,680.0,0.0,6.0,18917.0,0
4500.0,9.17,1,30160.0,13.05,675.0,0.0,11.0,5087.0,0
20000.0,22.45,5,84000.0,13.21,680.0,1.0,14.0,14236.0,0
28000.0,5.32,0,150000.0,13.66,695.0,0.0,19.0,78335.0,0
11900.0,17.97,3,34000.0,21.81,670.0,0.0,11.0,20664.0,0
2400.0,16.59,3,14000.0,30.87,670.0,0.0,4.0,3265.0,0
11050.0,17.27,3,84000.0,15.56,705.0,0.0,29.0,2673.0,0
7200.0,8.49,1,40000.0,28.2,665.0,0.0,18.0,5238.0,0
10000.0,7.49,0,120000.0,4.18,735.0,0.0,12.0,3546.0,0
5000.0,9.17,1,52505.58,18.38,665.0,0.0,4.0,4239.0,0
20000.0,8.49,1,63000.0,16.19,695.0,1.0,11.0,6034.0,0
1500.0,17.27,3,45000.0,20.4,685.0,0.0,9.0,4004.0,0
12800.0,13.99,2,40000.0,8.58,685.0,0.0,6.0,6572.0,0
20000.0,13.99,2,81000.0,34.55,685.0,0.0,17.0,2796.0,0
7500.0,10.78,1,46798.0,23.06,690.0,0.0,7.0,10375.0,0
7500.0,6.99,0,37000.0,33.77,700.0,0.0,5.0,6193.0,0
12000.0,9.17,1,107000.0,21.42,700.0,0.0,14.0,27574.0,0
35000.0,9.8,1,94000.0,11.89,750.0,0.0,14.0,88022.0,0
30000.0,19.48,4,85000.0,23.69,665.0,3.0,12.0,543.0,1
14000.0,7.91,0,110000.0,20.17,665.0,0.0,18.0,14592.0,0
15000.0,8.49,1,53038.0,15.89,665.0,0.0,5.0,15190.0,0
11650.0,20.5,4,48500.0,24.65,690.0,0.0,11.0,15929.0,0
6925.0,13.44,2,45000.0,21.63,670.0,0.0,5.0,6239.0,0
3600.0,9.8,1,80000.0,31.73,705.0,0.0,11.0,14778.0,0
4200.0,14.85,2,14000.0,13.72,735.0,0.0,11.0,2923.0,1
18000.0,11.99,2,74000.0,22.94,690.0,0.0,12.0,14151.0,0
10000.0,5.32,0,75000.0,22.85,710.0,0.0,11.0,8237.0,0
32350.0,9.8,1,158000.0,25.39,705.0,1.0,13.0,60202.0,1
14400.0,17.97,3,64500.0,21.4,660.0,0.0,12.0,11556.0,1
17600.0,10.78,1,52000.0,26.86,690.0,0.0,13.0,10317.0,0
5000.0,6.49,0,190000.0,15.38,690.0,0.0,15.0,57149.0,0
6000.0,9.8,1,30000.0,29.84,665.0,0.0,8.0,6224.0,1
3800.0,11.48,1,29244.0,18.1,670.0,0.0,8.0,12086.0,0
26500.0,8.49,1,74000.0,24.08,695.0,1.0,10.0,19748.0,0
9000.0,8.49,1,42000.0,25.2,680.0,0.0,7.0,5637.0,0
30000.0,19.89,4,70000.0,19.89,685.0,0.0,19.0,26699.0,0
14400.0,5.32,0,68000.0,24.02,745.0,1.0,10.0,4790.0,0
4000.0,10.78,1,70000.0,28.97,680.0,0.0,10.0,6818.0,0
12900.0,17.97,3,38000.0,29.85,660.0,0.0,11.0,14096.0,0
7675.0,9.8,1,16000.0,26.11,710.0,0.0,18.0,10463.0,1
15000.0,6.99,0,84480.0,28.81,720.0,0.0,14.0,16041.0,0
10000.0,13.99,2,85000.0,6.38,685.0,1.0,6.0,2607.0,0
12000.0,9.17,1,63000.0,25.09,675.0,1.0,18.0,16474.0,0
1200.0,8.49,1,73000.0,19.46,745.0,0.0,8.0,14590.0,0
23100.0,17.97,3,55000.0,7.72,660.0,0.0,4.0,14624.0,0
4500.0,15.77,3,40000.0,34.17,665.0,0.0,11.0,13068.0,0
10000.0,9.8,1,49407.0,7.26,665.0,0.0,9.0,6992.0,0
35000.0,7.91,0,220000.0,12.46,805.0,0.0,16.0,7080.0,0
20000.0,11.99,2,68000.0,33.62,715.0,0.0,11.0,37530.0,0
8000.0,12.88,2,85000.0,19.55,660.0,0.0,21.0,12734.0,0
6000.0,5.32,0,35830.0,10.69,715.0,0.0,10.0,3176.0,0
24350.0,23.13,5,58000.0,12.08,660.0,0.0,8.0,6145.0,0
1500.0,6.49,0,51000.0,23.81,720.0,0.0,11.0,5738.0,0
20000.0,15.77,3,63600.0,24.3,675.0,1.0,19.0,1515.0,1
24325.0,14.85,2,54080.0,38.9,720.0,0.0,14.0,23240.0,0
10400.0,8.49,1,62400.0,24.13,695.0,0.0,16.0,17188.0,1
7000.0,14.85,2,60000.0,24.66,670.0,0.0,6.0,6530.0,0
15000.0,9.17,1,50000.0,28.15,695.0,0.0,5.0,16482.0,0
25000.0,7.49,0,56000.0,21.15,755.0,0.0,19.0,19231.0,0
14400.0,13.99,2,56281.0,24.99,670.0,2.0,12.0,10710.0,0
28800.0,6.99,0,98000.0,9.22,700.0,2.0,7.0,8178.0,1
5000.0,11.99,2,50000.0,10.13,660.0,0.0,12.0,6217.0,0
8400.0,8.49,1,36000.0,26.97,695.0,0.0,13.0,6044.0,0
35000.0,13.99,2,124000.0,19.31,700.0,0.0,10.0,111765.0,0
35000.0,11.99,2,160000.0,14.32,690.0,0.0,10.0,75365.0,0
20000.0,13.44,2,75000.0,20.19,660.0,2.0,10.0,2368.0,0
6225.0,15.77,3,28401.0,23.71,685.0,0.0,15.0,841.0,0
24000.0,9.17,1,120000.0,6.95,680.0,1.0,15.0,28303.0,1
15000.0,10.78,1,80000.0,13.64,660.0,0.0,10.0,6007.0,0
30000.0,19.48,4,90000.0,11.29,695.0,0.0,20.0,19374.0,0
9300.0,7.49,0,39090.0,24.56,710.0,0.0,19.0,10367.0,0
6500.0,18.49,3,40000.0,31.8,660.0,0.0,6.0,3820.0,0
20000.0,11.48,1,350000.0,10.05,715.0,0.0,18.0,216586.0,0
13375.0,8.49,1,45000.0,12.85,805.0,0.0,8.0,743.0,0
3800.0,7.49,0,90000.0,19.15,730.0,0.0,13.0,11469.0,0
6000.0,11.99,2,72000.0,2.15,680.0,0.0,6.0,4670.0,0
9000.0,20.5,4,30000.0,23.96,665.0,3.0,7.0,3150.0,0
25000.0,17.27,3,63000.0,10.76,660.0,0.0,7.0,13714.0,1
5000.0,16.59,3,40000.0,39.33,660.0,2.0,5.0,2556.0,0
24000.0,7.91,0,98000.0,39.02,715.0,0.0,20.0,39726.0,0
35000.0,13.44,2,160000.0,12.51,670.0,0.0,10.0,22762.0,0
5300.0,10.78,1,17000.0,14.41,660.0,2.0,6.0,5222.0,0
8000.0,9.8,1,95000.0,9.46,665.0,0.0,5.0,2065.0,0
8000.0,6.49,0,40000.0,6.84,685.0,0.0,13.0,8463.0,0
15000.0,9.8,1,65000.0,38.59,705.0,0.0,27.0,26299.0,0
17575.0,21.48,4,48865.0,25.64,660.0,0.0,8.0,4035.0,1
22025.0,9.8,1,80500.0,29.82,800.0,0.0,11.0,4298.0,0
10000.0,7.91,0,75000.0,10.64,690.0,0.0,16.0,7624.0,0
15000.0,5.32,0,65050.0,6.27,755.0,0.0,7.0,16212.0,0
14700.0,26.06,5,35000.0,24.93,660.0,0.0,14.0,17408.0,0
8000.0,7.91,0,64000.0,27.75,690.0,0.0,18.0,12579.0,1
20000.0,10.78,1,90000.0,13.69,685.0,0.0,9.0,3227.0,0
12000.0,20.5,4,75000.0,9.95,690.0,0.0,10.0,2157.0,0
9500.0,13.99,2,90000.0,3.75,660.0,0.0,16.0,3039.0,0
25000.0,13.99,2,60000.0,21.16,695.0,0.0,13.0,20203.0,0
30000.0,11.99,2,105000.0,19.76,735.0,0.0,11.0,30572.0,0
9600.0,13.44,2,28000.0,9.73,685.0,0.0,19.0,1755.0,1
25000.0,11.99,2,181000.0,12.36,715.0,0.0,7.0,21004.0,0
7000.0,14.85,2,37000.0,17.45,660.0,0.0,11.0,13633.0,0
17500.0,13.99,2,55000.0,14.16,695.0,0.0,12.0,20308.0,1
2000.0,13.44,2,140000.0,23.01,710.0,0.0,18.0,61113.0,0
17000.0,12.88,2,85000.0,20.82,680.0,0.0,9.0,30701.0,0
12000.0,17.86,3,38000.0,12.16,685.0,0.0,7.0,5716.0,0
16025.0,18.49,3,77000.0,18.66,670.0,1.0,10.0,6078.0,0
33875.0,24.24,5,77900.0,5.36,700.0,0.0,10.0,12506.0,1
30000.0,16.59,3,160000.0,7.01,660.0,0.0,16.0,26715.0,1
4200.0,13.44,2,80000.0,20.54,675.0,0.0,10.0,15666.0,0
25000.0,7.49,0,160000.0,7.98,690.0,0.0,10.0,9857.0,0
8000.0,9.8,1,34250.0,20.32,670.0,0.0,10.0,5206.0,0
33000.0,16.59,3,165000.0,14.69,665.0,0.0,9.0,36204.0,1
9500.0,12.88,2,52000.0,22.71,685.0,0.0,13.0,5683.0,0
16000.0,7.49,0,80000.0,11.72,805.0,0.0,14.0,17006.0,0
30000.0,13.99,2,95000.0,32.83,670.0,0.0,14.0,32020.0,0
8000.0,9.17,1,40000.0,18.9,660.0,0.0,6.0,12676.0,0
8400.0,12.88,2,52000.0,30.09,705.0,1.0,17.0,3145.0,0
18000.0,7.91,0,48000.0,27.6,695.0,0.0,15.0,16345.0,1
5000.0,12.88,2,45000.0,34.21,715.0,2.0,10.0,5197.0,0
30000.0,12.88,2,104000.0,24.01,695.0,1.0,18.0,36957.0,0
20000.0,19.89,4,240000.0,11.83,660.0,1.0,23.0,20814.0,1
25000.0,11.99,2,170000.0,17.52,730.0,0.0,15.0,54865.0,0
25000.0,6.99,0,80000.0,18.92,690.0,0.0,31.0,36964.0,0
3000.0,12.88,2,90000.0,14.1,680.0,0.0,6.0,30655.0,0
1500.0,9.8,1,90000.0,8.83,735.0,1.0,7.0,11666.0,0
7200.0,11.48,1,85000.0,17.53,660.0,0.0,10.0,11826.0,0
21000.0,12.88,2,174000.0,5.71,675.0,1.0,10.0,13064.0,1
10000.0,11.48,1,81000.0,11.73,680.0,0.0,8.0,4885.0,0
21500.0,12.88,2,170000.0,20.25,675.0,1.0,14.0,14549.0,0
10000.0,12.88,2,60000.0,9.1,675.0,7.0,6.0,1200.0,0
6000.0,19.48,4,28000.0,19.59,680.0,0.0,7.0,4040.0,1
16000.0,5.32,0,75000.0,19.73,725.0,0.0,12.0,10198.0,0
5000.0,11.48,1,55000.0,22.78,690.0,0.0,17.0,3448.0,1
24000.0,9.8,1,90000.0,20.97,660.0,0.0,8.0,12844.0,0
10000.0,16.59,3,50000.0,14.21,660.0,0.0,10.0,5856.0,0
20000.0,7.91,0,70200.0,23.97,735.0,0.0,11.0,18621.0,0
7000.0,11.48,1,30000.0,12.12,670.0,0.0,12.0,6861.0,0
1600.0,13.44,2,52000.0,10.48,690.0,0.0,3.0,538.0,0
20000.0,9.8,1,90000.0,22.4,705.0,0.0,6.0,9630.0,0
5000.0,10.78,1,39756.0,34.19,700.0,0.0,18.0,16479.0,0
24000.0,6.99,0,175000.0,6.98,780.0,0.0,8.0,3132.0,0
5000.0,8.49,1,46000.0,1.2,675.0,0.0,5.0,707.0,0
12000.0,7.91,0,172500.0,4.97,690.0,0.0,9.0,10689.0,0
15000.0,8.49,1,145000.0,19.35,695.0,1.0,21.0,8296.0,1
35000.0,9.17,1,93000.0,29.06,740.0,0.0,12.0,24962.0,0
10000.0,13.99,2,48000.0,34.4,665.0,0.0,7.0,41417.0,0
30000.0,12.88,2,85000.0,35.0,740.0,0.0,24.0,51602.0,0
10000.0,13.44,2,52000.0,19.39,685.0,1.0,15.0,6508.0,0
20000.0,11.48,1,60000.0,21.28,690.0,0.0,8.0,14946.0,0
16200.0,24.24,5,45000.0,28.16,720.0,0.0,5.0,7530.0,1
25000.0,15.77,3,65000.0,16.34,700.0,0.0,12.0,12656.0,0
10000.0,7.91,0,118000.0,21.0,680.0,3.0,8.0,10311.0,0
28000.0,17.27,3,93000.0,15.54,695.0,0.0,8.0,19165.0,1
25000.0,15.77,3,68015.0,36.42,690.0,0.0,11.0,24501.0,0
10000.0,18.99,4,37440.0,20.64,675.0,0.0,6.0,9064.0,1
19200.0,5.32,0,75000.0,3.05,705.0,0.0,11.0,2994.0,0
28000.0,7.91,0,225000.0,12.13,695.0,2.0,11.0,37796.0,0
6275.0,14.85,2,70000.0,20.01,665.0,1.0,7.0,3033.0,0
1000.0,6.49,0,65000.0,7.63,695.0,0.0,7.0,8917.0,0
20250.0,13.44,2,45000.0,21.95,730.0,0.0,11.0,69310.0,1
14000.0,13.99,2,38000.0,11.72,720.0,0.0,6.0,12873.0,0
10000.0,7.49,0,60000.0,16.32,715.0,0.0,22.0,11592.0,1
9000.0,9.8,1,47500.0,24.81,680.0,0.0,15.0,11011.0,0
29900.0,17.97,3,65000.0,23.99,705.0,0.0,12.0,36408.0,1
6000.0,11.99,2,51000.0,8.35,670.0,0.0,16.0,10872.0,0
19000.0,6.49,0,44000.0,16.78,705.0,0.0,10.0,21709.0,0
15400.0,14.85,2,146000.0,13.67,675.0,1.0,13.0,11019.0,0
9200.0,17.97,3,28790.0,36.52,680.0,1.0,12.0,5447.0,0
24000.0,24.24,5,70000.0,15.98,660.0,0.0,11.0,7172.0,1
6000.0,7.91,0,30000.0,12.24,710.0,0.0,5.0,5841.0,0
6000.0,6.99,0,60000.0,16.64,730.0,0.0,11.0,4537.0,0
